Sample	Top over-represented sequence	Sum of remaining over-represented sequences
qc | fastqc-novaseq | Plate_3_B10_22NG7YLT3_S645_L008_R1_001	6.99146149938237	21.958723273667836
qc | fastqc-novaseq | Plate_3_B10_22NG7YLT3_S645_L008_R2_001	6.405551701639876	29.021618317933427
qc | fastqc-novaseq | Plate_3_B11_22NG7YLT3_S709_L008_R1_001	5.625703231265038	24.7334698422118
qc | fastqc-novaseq | Plate_3_B11_22NG7YLT3_S709_L008_R2_001	5.145082301927478	31.9206035376756
qc | fastqc-novaseq | Plate_3_B12_22NG7YLT3_S773_L008_R1_001	5.924218316690687	23.434331321082794
qc | fastqc-novaseq | Plate_3_B12_22NG7YLT3_S773_L008_R2_001	5.486933934081842	38.73757155124601
qc | fastqc-novaseq | Plate_3_B1_22NG7YLT3_S18_L008_R1_001	6.4908212605329325	17.21516602668613
qc | fastqc-novaseq | Plate_3_B1_22NG7YLT3_S18_L008_R2_001	6.047176371810466	34.81676245054781
qc | fastqc-novaseq | Plate_3_B2_22NG7YLT3_S90_L008_R1_001	7.822540738844809	18.09333674601144
qc | fastqc-novaseq | Plate_3_B2_22NG7YLT3_S90_L008_R2_001	7.050592952819726	25.13471546796348
qc | fastqc-novaseq | Plate_3_B3_22NG7YLT3_S162_L008_R1_001	4.268804175598844	22.033740329946866
qc | fastqc-novaseq | Plate_3_B3_22NG7YLT3_S162_L008_R2_001	3.746854320067108	28.353061795134693
qc | fastqc-novaseq | Plate_3_B4_22NG7YLT3_S234_L008_R1_001	4.05001434792178	23.89235436859392
qc | fastqc-novaseq | Plate_3_B4_22NG7YLT3_S234_L008_R2_001	6.856495708160485	26.28511410080321
qc | fastqc-novaseq | Plate_3_B5_22NG7YLT3_S306_L008_R1_001	7.87882791407317	23.77414055058461
qc | fastqc-novaseq | Plate_3_B5_22NG7YLT3_S306_L008_R2_001	7.66786778979848	27.70694868554793
qc | fastqc-novaseq | Plate_3_B6_22NG7YLT3_S378_L008_R1_001	7.0416908597759305	19.13829940367691
qc | fastqc-novaseq | Plate_3_B6_22NG7YLT3_S378_L008_R2_001	6.511841549825405	31.928596497754263
qc | fastqc-novaseq | Plate_3_B7_22NG7YLT3_S450_L008_R1_001	5.339911706712733	15.856584480622587
qc | fastqc-novaseq | Plate_3_B7_22NG7YLT3_S450_L008_R2_001	8.158840670749795	17.695300912596622
qc | fastqc-novaseq | Plate_3_B8_22NG7YLT3_S517_L008_R1_001	3.462209426565493	19.77744882061085
qc | fastqc-novaseq | Plate_3_B8_22NG7YLT3_S517_L008_R2_001	3.086498898511534	18.69033604140199
qc | fastqc-novaseq | Plate_3_B9_22NG7YLT3_S581_L008_R1_001	6.6164326371847215	19.795737574714646
qc | fastqc-novaseq | Plate_3_B9_22NG7YLT3_S581_L008_R2_001	6.648609569582617	26.62315313572352
qc | fastqc-novaseq | Plate_3_C10_22NG7YLT3_S646_L008_R1_001	6.166739237073741	29.158422117255405
qc | fastqc-novaseq | Plate_3_C10_22NG7YLT3_S646_L008_R2_001	6.048238192611047	38.25930233199033
qc | fastqc-novaseq | Plate_3_C11_22NG7YLT3_S710_L008_R1_001	4.998838472979143	24.666027604290427
qc | fastqc-novaseq | Plate_3_C11_22NG7YLT3_S710_L008_R2_001	4.550515744699031	32.83036098123666
qc | fastqc-novaseq | Plate_3_C12_22NG7YLT3_S774_L008_R1_001	5.441209893949375	27.48533280943631
qc | fastqc-novaseq | Plate_3_C12_22NG7YLT3_S774_L008_R2_001	4.988963492852273	30.746206561810205
qc | fastqc-novaseq | Plate_3_C1_22NG7YLT3_S19_L008_R1_001	3.953782546314339	22.191039979795647
qc | fastqc-novaseq | Plate_3_C1_22NG7YLT3_S19_L008_R2_001	5.779794342346187	33.39879427049884
qc | fastqc-novaseq | Plate_3_C2_22NG7YLT3_S91_L008_R1_001	6.638844511101692	18.210035538456527
qc | fastqc-novaseq | Plate_3_C2_22NG7YLT3_S91_L008_R2_001	6.027843891624009	22.73417886602982
qc | fastqc-novaseq | Plate_3_C3_22NG7YLT3_S163_L008_R1_001	5.34798999589284	21.271416502769817
qc | fastqc-novaseq | Plate_3_C3_22NG7YLT3_S163_L008_R2_001	4.784006785162133	27.228468296396727
qc | fastqc-novaseq | Plate_3_C4_22NG7YLT3_S235_L008_R1_001	2.508735450557515	25.822553825912458
qc | fastqc-novaseq | Plate_3_C4_22NG7YLT3_S235_L008_R2_001	4.408551320152196	29.933918010730476
qc | fastqc-novaseq | Plate_3_C5_22NG7YLT3_S307_L008_R1_001	6.178642983164379	21.30558296701653
qc | fastqc-novaseq | Plate_3_C5_22NG7YLT3_S307_L008_R2_001	6.173858437247691	21.06635567118209
qc | fastqc-novaseq | Plate_3_C6_22NG7YLT3_S379_L008_R1_001	4.914609038259298	21.772473449557864
qc | fastqc-novaseq | Plate_3_C6_22NG7YLT3_S379_L008_R2_001	4.35916045798587	26.740035252469895
qc | fastqc-novaseq | Plate_3_C7_22NG7YLT3_S451_L008_R1_001	4.685202731401313	23.247405277659787
qc | fastqc-novaseq | Plate_3_C7_22NG7YLT3_S451_L008_R2_001	7.016913342263751	20.20235022489409
qc | fastqc-novaseq | Plate_3_C8_22NG7YLT3_S518_L008_R1_001	5.2131981098184434	21.874568215104873
qc | fastqc-novaseq | Plate_3_C8_22NG7YLT3_S518_L008_R2_001	4.70472821731561	24.553707132395616
qc | fastqc-novaseq | Plate_3_C9_22NG7YLT3_S582_L008_R1_001	3.1749778695780466	12.8513819219042
qc | fastqc-novaseq | Plate_3_C9_22NG7YLT3_S582_L008_R2_001	3.2717615815874885	12.924559850496705
qc | fastqc-novaseq | Plate_3_D10_22NG7YLT3_S647_L008_R1_001	3.661604184316663	4.695580495431989
qc | fastqc-novaseq | Plate_3_D10_22NG7YLT3_S647_L008_R2_001	3.362303860156421	6.089044299719017
qc | fastqc-novaseq | Plate_3_D11_22NG7YLT3_S711_L008_R1_001	4.781020880376905	7.39687584213803
qc | fastqc-novaseq | Plate_3_D11_22NG7YLT3_S711_L008_R2_001	4.414661797366489	8.876715638445177
qc | fastqc-novaseq | Plate_3_D12_22NG7YLT3_S775_L008_R1_001	6.7279519908465755	25.159177396230696
qc | fastqc-novaseq | Plate_3_D12_22NG7YLT3_S775_L008_R2_001	6.281861535931591	31.04937799796641
qc | fastqc-novaseq | Plate_3_D1_22NG7YLT3_S20_L008_R1_001	5.5862906032236435	37.08649855284044
qc | fastqc-novaseq | Plate_3_D1_22NG7YLT3_S20_L008_R2_001	5.242197645501074	45.06242732373089
qc | fastqc-novaseq | Plate_3_D2_22NG7YLT3_S92_L008_R1_001	6.5046615800627015	24.747166364788523
qc | fastqc-novaseq | Plate_3_D2_22NG7YLT3_S92_L008_R2_001	5.959741599150294	26.561000764529926
qc | fastqc-novaseq | Plate_3_D3_22NG7YLT3_S164_L008_R1_001	4.405025868440503	24.43458980044343
qc | fastqc-novaseq | Plate_3_D3_22NG7YLT3_S164_L008_R2_001	3.9911308203991127	26.504065040650367
qc | fastqc-novaseq | Plate_3_D4_22NG7YLT3_S236_L008_R1_001	1.6351740902395606	5.389884421792682
qc | fastqc-novaseq | Plate_3_D4_22NG7YLT3_S236_L008_R2_001	2.849242280478217	4.567327242660016
qc | fastqc-novaseq | Plate_3_D5_22NG7YLT3_S308_L008_R1_001	3.043312863431335	15.548068039780446
qc | fastqc-novaseq | Plate_3_D5_22NG7YLT3_S308_L008_R2_001	2.95092658007717	16.30889625563827
qc | fastqc-novaseq | Plate_3_D6_22NG7YLT3_S380_L008_R1_001	6.379803974124994	32.09347508019781
qc | fastqc-novaseq | Plate_3_D6_22NG7YLT3_S380_L008_R2_001	5.943432142985186	36.36244129211134
qc | fastqc-novaseq | Plate_3_D7_22NG7YLT3_S452_L008_R1_001	4.512697323266987	16.18393960192175
qc | fastqc-novaseq | Plate_3_D7_22NG7YLT3_S452_L008_R2_001	6.646362388469458	13.098833218943032
qc | fastqc-novaseq | Plate_3_D8_22NG7YLT3_S519_L008_R1_001	5.6853038316402715	19.56644868956284
qc | fastqc-novaseq | Plate_3_D8_22NG7YLT3_S519_L008_R2_001	5.029901358617696	19.346510036999707
qc | fastqc-novaseq | Plate_3_D9_22NG7YLT3_S583_L008_R1_001	6.544648130348685	23.817064838511683
qc | fastqc-novaseq | Plate_3_D9_22NG7YLT3_S583_L008_R2_001	6.628895348163932	25.737959306567223
qc | fastqc-novaseq | Plate_3_E10_22NG7YLT3_S648_L008_R1_001	5.041383474759032	27.830670534875182
qc | fastqc-novaseq | Plate_3_E10_22NG7YLT3_S648_L008_R2_001	4.620965508474192	33.1376528328271
qc | fastqc-novaseq | Plate_3_E11_22NG7YLT3_S712_L008_R1_001	4.3322404148670905	33.80228544038833
qc | fastqc-novaseq | Plate_3_E11_22NG7YLT3_S712_L008_R2_001	3.9594923283242656	35.46460932839054
qc | fastqc-novaseq | Plate_3_E12_22NG7YLT3_S776_L008_R1_001	4.717930811605939	26.3652133859818
qc | fastqc-novaseq | Plate_3_E12_22NG7YLT3_S776_L008_R2_001	4.428562407366822	30.954990026262312
qc | fastqc-novaseq | Plate_3_E1_22NG7YLT3_S21_L008_R1_001	4.542424679480932	25.678167281912543
qc | fastqc-novaseq | Plate_3_E1_22NG7YLT3_S21_L008_R2_001	4.213427302884185	31.476551140771107
qc | fastqc-novaseq | Plate_3_E2_22NG7YLT3_S93_L008_R1_001	5.630177985338982	20.272399982649677
qc | fastqc-novaseq | Plate_3_E2_22NG7YLT3_S93_L008_R2_001	5.189913682171103	23.939100386044554
qc | fastqc-novaseq | Plate_3_E3_22NG7YLT3_S165_L008_R1_001	4.9077934510011785	25.76601450937888
qc | fastqc-novaseq | Plate_3_E3_22NG7YLT3_S165_L008_R2_001	4.407006273684544	31.386223210259395
qc | fastqc-novaseq | Plate_3_E4_22NG7YLT3_S237_L008_R1_001	2.494431233963364	27.437490405431223
qc | fastqc-novaseq | Plate_3_E4_22NG7YLT3_S237_L008_R2_001	4.737915542731468	29.339173096985814
qc | fastqc-novaseq | Plate_3_E5_22NG7YLT3_S309_L008_R1_001	4.771444789475441	16.98303783097932
qc | fastqc-novaseq | Plate_3_E5_22NG7YLT3_S309_L008_R2_001	4.705081972686901	19.208905138735858
qc | fastqc-novaseq | Plate_3_E6_22NG7YLT3_S381_L008_R1_001	4.906951160413299	22.07880410751996
qc | fastqc-novaseq | Plate_3_E6_22NG7YLT3_S381_L008_R2_001	4.47964457147304	27.07029688610936
qc | fastqc-novaseq | Plate_3_E7_22NG7YLT3_S453_L008_R1_001	5.775591772042862	32.019002170692204
qc | fastqc-novaseq | Plate_3_E7_22NG7YLT3_S453_L008_R2_001	10.786703648830239	34.50883781828206
qc | fastqc-novaseq | Plate_3_E8_22NG7YLT3_S520_L008_R1_001	5.3250516995310635	13.991640695540738
qc | fastqc-novaseq | Plate_3_E8_22NG7YLT3_S520_L008_R2_001	4.827716773949262	18.911834095476657
qc | fastqc-novaseq | Plate_3_E9_22NG7YLT3_S584_L008_R1_001	4.958899213724088	30.862520848224925
qc | fastqc-novaseq | Plate_3_E9_22NG7YLT3_S584_L008_R2_001	5.150702883011675	31.924588992137238
qc | fastqc-novaseq | Plate_3_F10_22NG7YLT3_S649_L008_R1_001	6.195491877979133	29.349188902574394
qc | fastqc-novaseq | Plate_3_F10_22NG7YLT3_S649_L008_R2_001	5.5492651241915265	31.737466238794575
qc | fastqc-novaseq | Plate_3_F11_22NG7YLT3_S713_L008_R1_001	7.511977176077946	33.37280867021945
qc | fastqc-novaseq | Plate_3_F11_22NG7YLT3_S713_L008_R2_001	6.849868116488131	36.958186048458955
qc | fastqc-novaseq | Plate_3_F12_22NG7YLT3_S777_L008_R1_001	7.344678098351942	32.76559361938455
qc | fastqc-novaseq | Plate_3_F12_22NG7YLT3_S777_L008_R2_001	6.84296434848671	38.225272231736085
qc | fastqc-novaseq | Plate_3_F1_22NG7YLT3_S22_L008_R1_001	6.261090053180296	38.535580397852016
qc | fastqc-novaseq | Plate_3_F1_22NG7YLT3_S22_L008_R2_001	5.776050421259648	39.8218317195655
qc | fastqc-novaseq | Plate_3_F2_22NG7YLT3_S94_L008_R1_001	6.5317949652339005	25.434796663865015
qc | fastqc-novaseq | Plate_3_F2_22NG7YLT3_S94_L008_R2_001	5.8452893844372475	26.24884651780624
qc | fastqc-novaseq | Plate_3_F3_22NG7YLT3_S166_L008_R1_001	6.625032251646777	34.27067757989859
qc | fastqc-novaseq | Plate_3_F3_22NG7YLT3_S166_L008_R2_001	5.9964748561498835	36.371775223896364
qc | fastqc-novaseq | Plate_3_F4_22NG7YLT3_S238_L008_R1_001	3.4522097680684776	32.87276653073444
qc | fastqc-novaseq | Plate_3_F4_22NG7YLT3_S238_L008_R2_001	5.954784012918854	32.5761046572285
qc | fastqc-novaseq | Plate_3_F5_22NG7YLT3_S310_L008_R1_001	6.8741089118077285	32.239030742928385
qc | fastqc-novaseq | Plate_3_F5_22NG7YLT3_S310_L008_R2_001	6.7182649162762855	32.09182760259471
qc | fastqc-novaseq | Plate_3_F6_22NG7YLT3_S382_L008_R1_001	6.396875672683662	26.72017384708427
qc | fastqc-novaseq | Plate_3_F6_22NG7YLT3_S382_L008_R2_001	5.746999190217001	31.92123579035849
qc | fastqc-novaseq | Plate_3_F7_22NG7YLT3_S454_L008_R1_001	4.181035547032534	27.269734405478154
qc | fastqc-novaseq | Plate_3_F7_22NG7YLT3_S454_L008_R2_001	6.3299890535880365	24.386630562711403
qc | fastqc-novaseq | Plate_3_F8_22NG7YLT3_S521_L008_R1_001	5.528793928814905	18.212806125124548
qc | fastqc-novaseq | Plate_3_F8_22NG7YLT3_S521_L008_R2_001	4.734685315733089	18.68627465669785
qc | fastqc-novaseq | Plate_3_F9_22NG7YLT3_S585_L008_R1_001	6.122580253222458	28.33940242930605
qc | fastqc-novaseq | Plate_3_F9_22NG7YLT3_S585_L008_R2_001	6.154742292724589	28.078175197349847
qc | fastqc-novaseq | Plate_3_G10_22NG7YLT3_S650_L008_R1_001	7.395671695636488	25.716856394006975
qc | fastqc-novaseq | Plate_3_G10_22NG7YLT3_S650_L008_R2_001	6.731951996592297	30.723224104282668
qc | fastqc-novaseq | Plate_3_G11_22NG7YLT3_S714_L008_R1_001	7.086872463583004	33.773607909847236
qc | fastqc-novaseq | Plate_3_G11_22NG7YLT3_S714_L008_R2_001	6.496130421908837	38.835120557823046
qc | fastqc-novaseq | Plate_3_G12_22NG7YLT3_S778_L008_R1_001	6.770614978699048	34.33633161703975
qc | fastqc-novaseq | Plate_3_G12_22NG7YLT3_S778_L008_R2_001	6.243174783287602	40.397500621330074
qc | fastqc-novaseq | Plate_3_G1_22NG7YLT3_S23_L008_R1_001	6.329173831421856	32.34472858066858
qc | fastqc-novaseq | Plate_3_G1_22NG7YLT3_S23_L008_R2_001	5.81646657937497	36.420244161334885
qc | fastqc-novaseq | Plate_3_G2_22NG7YLT3_S95_L008_R1_001	7.203481562484387	25.251874836940534
qc | fastqc-novaseq | Plate_3_G2_22NG7YLT3_S95_L008_R2_001	6.340862286218631	27.19138046839005
qc | fastqc-novaseq | Plate_3_G3_22NG7YLT3_S167_L008_R1_001	6.617639425542472	28.056191696235963
qc | fastqc-novaseq | Plate_3_G3_22NG7YLT3_S167_L008_R2_001	5.947632760772117	34.215602206641115
qc | fastqc-novaseq | Plate_3_G4_22NG7YLT3_S239_L008_R1_001	4.311518586792049	25.560527191963814
qc | fastqc-novaseq | Plate_3_G4_22NG7YLT3_S239_L008_R2_001	7.222768109704436	26.802985147349037
qc | fastqc-novaseq | Plate_3_G5_22NG7YLT3_S311_L008_R1_001	7.809835935063987	22.516635375133514
qc | fastqc-novaseq | Plate_3_G5_22NG7YLT3_S311_L008_R2_001	7.611471940450996	21.96897825957156
qc | fastqc-novaseq | Plate_3_G6_22NG7YLT3_S383_L008_R1_001	6.847731002439684	22.387842669294837
qc | fastqc-novaseq | Plate_3_G6_22NG7YLT3_S383_L008_R2_001	6.204227091330008	23.699316565609468
qc | fastqc-novaseq | Plate_3_G7_22NG7YLT3_S455_L008_R1_001	5.18278960441429	20.727824361945082
qc | fastqc-novaseq | Plate_3_G7_22NG7YLT3_S455_L008_R2_001	7.498291296447563	18.371480487438944
qc | fastqc-novaseq | Plate_3_G8_22NG7YLT3_S522_L008_R1_001	6.69199365803966	14.108563944270404
qc | fastqc-novaseq | Plate_3_G8_22NG7YLT3_S522_L008_R2_001	5.782826155224841	13.77308343354345
qc | fastqc-novaseq | Plate_3_G9_22NG7YLT3_S586_L008_R1_001	6.057021703955811	32.501534341349114
qc | fastqc-novaseq | Plate_3_G9_22NG7YLT3_S586_L008_R2_001	6.094682809797467	36.41828934888132
qc | fastqc-novaseq | Plate_3_H10_22NG7YLT3_S651_L008_R1_001	7.178861585023379	32.24459716165406
qc | fastqc-novaseq | Plate_3_H10_22NG7YLT3_S651_L008_R2_001	6.608616637271983	39.271775021554106
qc | fastqc-novaseq | Plate_3_H11_22NG7YLT3_S715_L008_R1_001	6.410205510223271	30.21261479631815
qc | fastqc-novaseq | Plate_3_H11_22NG7YLT3_S715_L008_R2_001	5.9509157585698915	40.39054255952692
qc | fastqc-novaseq | Plate_3_H12_22NG7YLT3_S779_L008_R1_001	5.871004653142677	35.997125712957924
qc | fastqc-novaseq | Plate_3_H12_22NG7YLT3_S779_L008_R2_001	5.544132607732067	44.59909358420861
qc | fastqc-novaseq | Plate_3_H1_22NG7YLT3_S24_L008_R1_001	5.7611379962071085	37.52998412652417
qc | fastqc-novaseq | Plate_3_H1_22NG7YLT3_S24_L008_R2_001	5.406963078874754	44.383590754102784
qc | fastqc-novaseq | Plate_3_H2_22NG7YLT3_S96_L008_R1_001	7.467186690461114	20.40973461516321
qc | fastqc-novaseq | Plate_3_H2_22NG7YLT3_S96_L008_R2_001	6.812359679926313	24.339416268493476
qc | fastqc-novaseq | Plate_3_H3_22NG7YLT3_S168_L008_R1_001	6.2680515441013105	29.610086647411705
qc | fastqc-novaseq | Plate_3_H3_22NG7YLT3_S168_L008_R2_001	5.720333752993162	37.2445012219507
qc | fastqc-novaseq | Plate_3_H4_22NG7YLT3_S240_L008_R1_001	3.488063776409605	40.770223689462966
qc | fastqc-novaseq | Plate_3_H4_22NG7YLT3_S240_L008_R2_001	5.219420802508166	42.56684897100517
qc | fastqc-novaseq | Plate_3_H5_22NG7YLT3_S312_L008_R1_001	7.370584256802455	28.96467405441965
qc | fastqc-novaseq | Plate_3_H5_22NG7YLT3_S312_L008_R2_001	7.44238072941054	29.772644503407736
qc | fastqc-novaseq | Plate_3_H6_22NG7YLT3_S384_L008_R1_001	5.824098145447457	28.31779849090102
qc | fastqc-novaseq | Plate_3_H6_22NG7YLT3_S384_L008_R2_001	5.35723092314304	35.22381680393221
qc | fastqc-novaseq | Plate_3_H7_22NG7YLT3_S456_L008_R1_001	4.467915922764167	27.787196375256944
qc | fastqc-novaseq | Plate_3_H7_22NG7YLT3_S456_L008_R2_001	7.380012902645042	25.0191289214289
qc | fastqc-novaseq | Plate_3_H8_22NG7YLT3_S523_L008_R1_001	7.128628704831506	21.092164027608614
qc | fastqc-novaseq | Plate_3_H8_22NG7YLT3_S523_L008_R2_001	6.437779131140885	27.415118757612667
qc | fastqc-novaseq | Plate_3_H9_22NG7YLT3_S587_L008_R1_001	6.02462514305666	35.21982231877874
qc | fastqc-novaseq | Plate_3_H9_22NG7YLT3_S587_L008_R2_001	6.310253525498031	41.81230966190135
qc | fastqc-novaseq | Plate_4_A10_22NG7YLT3_S652_L008_R1_001	3.9065567334118567	28.268551236749122
qc | fastqc-novaseq | Plate_4_A10_22NG7YLT3_S652_L008_R2_001	3.3961523360816646	28.680800942285032
qc | fastqc-novaseq | Plate_4_A11_22NG7YLT3_S716_L008_R1_001	5.6072351421188635	45.266149870801
qc | fastqc-novaseq | Plate_4_A11_22NG7YLT3_S716_L008_R2_001	5.421188630490956	44.52196382428937
qc | fastqc-novaseq | Plate_4_A12_22NG7YLT3_S780_L008_R1_001	4.0596883914856265	26.980469607197755
qc | fastqc-novaseq | Plate_4_A12_22NG7YLT3_S780_L008_R2_001	3.6098310291858677	28.05573842440206
qc | fastqc-novaseq | Plate_4_A1_22NG7YLT3_S25_L008_R1_001	2.908777101679328	14.431510387139856
qc | fastqc-novaseq | Plate_4_A1_22NG7YLT3_S25_L008_R2_001	2.7331594794461873	13.983017750733843
qc | fastqc-novaseq | Plate_4_A2_22NG7YLT3_S97_L008_R1_001	4.272326350606394	26.40573318632859
qc | fastqc-novaseq | Plate_4_A2_22NG7YLT3_S97_L008_R2_001	3.721058434399118	26.65380374862185
qc | fastqc-novaseq | Plate_4_A3_22NG7YLT3_S169_L008_R1_001	3.987846562856058	31.396379288517522
qc | fastqc-novaseq | Plate_4_A3_22NG7YLT3_S169_L008_R2_001	3.506773009241676	31.61159640460815
qc | fastqc-novaseq | Plate_4_A4_22NG7YLT3_S241_L008_R1_001	2.102780870352472	25.329868969989118
qc | fastqc-novaseq | Plate_4_A4_22NG7YLT3_S241_L008_R2_001	3.7501376365660595	23.720285794682958
qc | fastqc-novaseq | Plate_4_A5_22NG7YLT3_S313_L008_R1_001	3.765690376569038	30.50906555090661
qc | fastqc-novaseq | Plate_4_A5_22NG7YLT3_S313_L008_R2_001	3.573919107391911	31.363319386332012
qc | fastqc-novaseq | Plate_4_A6_22NG7YLT3_S385_L008_R1_001	4.512808235575772	28.106296384965294
qc | fastqc-novaseq | Plate_4_A6_22NG7YLT3_S385_L008_R2_001	3.794589418242758	29.554704333253525
qc | fastqc-novaseq | Plate_4_A7_22NG7YLT3_S457_L008_R1_001	3.0954990780629976	25.313755979844867
qc | fastqc-novaseq | Plate_4_A7_22NG7YLT3_S457_L008_R2_001	4.706552125553374	22.977049291765447
qc | fastqc-novaseq | Plate_4_A8_22NG7YLT3_S524_L008_R1_001	4.036326942482341	23.94887319206189
qc | fastqc-novaseq | Plate_4_A8_22NG7YLT3_S524_L008_R2_001	3.363605785401951	25.79885637403296
qc | fastqc-novaseq | Plate_4_A9_22NG7YLT3_S588_L008_R1_001	3.0027592923226747	29.99513066060703
qc | fastqc-novaseq | Plate_4_A9_22NG7YLT3_S588_L008_R2_001	3.213763999350755	30.238597630254823
qc | fastqc-novaseq | Plate_4_B10_22NG7YLT3_S653_L008_R1_001	4.099316481584471	31.15719727549443
qc | fastqc-novaseq | Plate_4_B10_22NG7YLT3_S653_L008_R2_001	3.8553309054376492	30.31042380533776
qc | fastqc-novaseq | Plate_4_B11_22NG7YLT3_S717_L008_R1_001	3.897040924796374	25.739243428023048
qc | fastqc-novaseq | Plate_4_B11_22NG7YLT3_S717_L008_R2_001	3.7434569185479396	26.191064107750464
qc | fastqc-novaseq | Plate_4_B12_22NG7YLT3_S781_L008_R1_001	2.137965076818659	6.4216079471833165
qc | fastqc-novaseq | Plate_4_B12_22NG7YLT3_S781_L008_R2_001	2.3103092378714023	8.18249129164166
qc | fastqc-novaseq | Plate_4_B1_22NG7YLT3_S26_L008_R1_001	3.412652407572974	19.852693147840675
qc | fastqc-novaseq | Plate_4_B1_22NG7YLT3_S26_L008_R2_001	3.464396477473317	20.882334640034852
qc | fastqc-novaseq | Plate_4_B2_22NG7YLT3_S98_L008_R1_001	1.0589999899334603	0.7761302207592184
qc | fastqc-novaseq | Plate_4_B2_22NG7YLT3_S98_L008_R2_001	1.0449068341738894	1.8955294496622674
qc | fastqc-novaseq | Plate_4_B3_22NG7YLT3_S170_L008_R1_001	3.5790522086686773	19.42476831738637
qc | fastqc-novaseq | Plate_4_B3_22NG7YLT3_S170_L008_R2_001	3.2859636518315445	19.42969635506771
qc | fastqc-novaseq | Plate_4_B4_22NG7YLT3_S242_L008_R1_001	1.4474875253751625	6.2271520908723295
qc | fastqc-novaseq | Plate_4_B4_22NG7YLT3_S242_L008_R2_001	2.900722306948638	6.222020612123834
qc | fastqc-novaseq | Plate_4_B5_22NG7YLT3_S314_L008_R1_001	4.4379264781917644	28.85849062625669
qc | fastqc-novaseq | Plate_4_B5_22NG7YLT3_S314_L008_R2_001	4.524738128825937	28.35421706742585
qc | fastqc-novaseq | Plate_4_B6_22NG7YLT3_S386_L008_R1_001	3.5270693088081924	22.053664549160906
qc | fastqc-novaseq | Plate_4_B6_22NG7YLT3_S386_L008_R2_001	3.138333175310515	25.73243576372429
qc | fastqc-novaseq | Plate_4_B7_22NG7YLT3_S458_L008_R1_001	4.27313611166664	22.56511237942866
qc | fastqc-novaseq | Plate_4_B7_22NG7YLT3_S458_L008_R2_001	7.400171274146322	19.26834146116333
qc | fastqc-novaseq | Plate_4_B8_22NG7YLT3_S525_L008_R1_001	4.188269809555123	17.185563620728907
qc | fastqc-novaseq | Plate_4_B8_22NG7YLT3_S525_L008_R2_001	3.7570500012645747	16.945294519335338
qc | fastqc-novaseq | Plate_4_B9_22NG7YLT3_S589_L008_R1_001	3.6086655455534675	16.71692833825586
qc | fastqc-novaseq | Plate_4_B9_22NG7YLT3_S589_L008_R2_001	4.056357135791303	16.946709438548385
qc | fastqc-novaseq | Plate_4_C10_22NG7YLT3_S654_L008_R1_001	5.1799160361210035	28.60804301694282
qc | fastqc-novaseq | Plate_4_C10_22NG7YLT3_S654_L008_R2_001	4.777857053180186	27.7671793709752
qc | fastqc-novaseq | Plate_4_C11_22NG7YLT3_S718_L008_R1_001	3.2881751795550342	16.70129961257211
qc | fastqc-novaseq | Plate_4_C11_22NG7YLT3_S718_L008_R2_001	3.076568381273149	16.57259135629834
qc | fastqc-novaseq | Plate_4_C12_22NG7YLT3_S782_L008_R1_001	1.8575275939935854	6.536246900495526
qc | fastqc-novaseq | Plate_4_C12_22NG7YLT3_S782_L008_R2_001	1.877103411728881	7.0000355923958795
qc | fastqc-novaseq | Plate_4_C1_22NG7YLT3_S27_L008_R1_001	4.2482222125957865	36.61159078628477
qc | fastqc-novaseq | Plate_4_C1_22NG7YLT3_S27_L008_R2_001	4.032995369430949	35.72104412378279
qc | fastqc-novaseq | Plate_4_C2_22NG7YLT3_S99_L008_R1_001	5.282758787468412	18.466077409525653
qc | fastqc-novaseq | Plate_4_C2_22NG7YLT3_S99_L008_R2_001	4.854318061819604	18.496709107690577
qc | fastqc-novaseq | Plate_4_C3_22NG7YLT3_S171_L008_R1_001	4.948452580858941	32.17964113628548
qc | fastqc-novaseq | Plate_4_C3_22NG7YLT3_S171_L008_R2_001	4.5132020190443916	31.16787666488944
qc | fastqc-novaseq | Plate_4_C4_22NG7YLT3_S243_L008_R1_001	2.087746303321732	9.63503177338392
qc | fastqc-novaseq | Plate_4_C4_22NG7YLT3_S243_L008_R2_001	3.789989170486511	9.23437382935684
qc | fastqc-novaseq | Plate_4_C5_22NG7YLT3_S315_L008_R1_001	5.068257664276528	30.537108800363136
qc | fastqc-novaseq | Plate_4_C5_22NG7YLT3_S315_L008_R2_001	4.997015828716974	29.957927387967487
qc | fastqc-novaseq | Plate_4_C6_22NG7YLT3_S387_L008_R1_001	3.662315986574204	24.185304414851693
qc | fastqc-novaseq | Plate_4_C6_22NG7YLT3_S387_L008_R2_001	3.3902708319802555	23.1367051410407
qc | fastqc-novaseq | Plate_4_C7_22NG7YLT3_S459_L008_R1_001	3.945857214089226	20.1052153890112
qc | fastqc-novaseq | Plate_4_C7_22NG7YLT3_S459_L008_R2_001	6.157733443142791	16.68039284893916
qc | fastqc-novaseq | Plate_4_C8_22NG7YLT3_S526_L008_R1_001	4.144298904874383	17.39317156968005
qc | fastqc-novaseq | Plate_4_C8_22NG7YLT3_S526_L008_R2_001	3.6504187245007516	19.261327034571615
qc | fastqc-novaseq | Plate_4_C9_22NG7YLT3_S590_L008_R1_001	3.9967849410788596	33.214929281667686
